,Unnamed: 0.1,Unnamed: 0,mz,rt,rt1,rt2,intensity,pic_label,score_inf,snr_inf,snr_mock,score_mock
28,28,28,565.3313274789421,1540.5823981661958,1531.63724771883,1551.46992818259,669390.3760986328,1540.5823981661958_565.3313274789421_669390.3760986328,2.142527617643593,7.88912943623146,0.0,
30,30,30,525.7271739432941,1538.6176239197575,1529.0697356834398,1548.60452917956,2030974.3046875,1538.6176239197575_525.7271739432941_2030974.3046875,2.883312122435217,7.57831784945045,0.0,0.0
33,33,33,490.74826060139446,1548.5413995286465,1541.32042209051,1557.46600464726,1781864.5693359375,1548.5413995286465_490.74826060139446_1781864.5693359375,0.0,8.4852556268792,0.0,0.0
35,35,35,389.2524240763392,1545.660112605195,1535.65609065438,1557.46600464726,1721980.341796875,1545.660112605195_389.2524240763392_1721980.341796875,0.0,7.598962356115311,0.0,
37,37,37,499.256805275278,1552.4296906226282,1541.32042209051,1560.49665216351,1001072.1746826172,1552.4296906226282_499.256805275278_1001072.1746826172,1.0993033026890926,5.279608380500484,0.0,0.0
38,38,38,521.2402115313628,1552.896290606362,1543.73065964127,1560.49665216351,1132515.4865722656,1552.896290606362_521.2402115313628_1132515.4865722656,2.2961555154352418,8.439043464557873,0.0,
39,39,39,547.7646120847828,1549.7695619963783,1539.06139210605,1557.46600464726,857097.072265625,1549.7695619963783_547.7646120847828_857097.072265625,1.862347350830316,7.878924701799253,0.0,0.0
40,40,40,560.7605527893246,1551.5214140651533,1541.32042209051,1557.46600464726,787696.0341796875,1551.5214140651533_560.7605527893246_787696.0341796875,0.0,5.603085807889585,0.0,0.0
41,41,41,425.5214638471864,1552.1647991691857,1543.73065964127,1560.49665216351,587808.4189453125,1552.1647991691857_425.5214638471864_587808.4189453125,0.0,7.100483650671648,0.0,
46,46,46,661.3004707755696,1555.0627798940743,1545.98992315674,1567.7321731224,708379.8740234375,1555.0627798940743_661.3004707755696_708379.8740234375,0.0,8.750798513326929,0.0,
47,47,47,446.2118193759547,1556.7586583637108,1548.60452917956,1567.7321731224,987343.909423828,1556.7586583637108_446.2118193759547_987343.909423828,0.0,6.516381809468786,0.0,0.0
54,54,54,472.275750252738,1570.1426901788238,1551.46992818259,1577.29945472622,770240.9765625,1570.1426901788238_472.275750252738_770240.9765625,0.0,5.865641926557416,0.0,
57,57,57,395.5666809620122,1570.8179782803545,1563.46875814344,1582.52706710244,939575.7478027344,1570.8179782803545_395.5666809620122_939575.7478027344,0.0,9.863792660027212,0.0,
59,59,59,378.5157034804544,1574.8686356072117,1551.46992818259,1598.68895260239,581478.0639648438,1574.8686356072117_378.5157034804544_581478.0639648438,0.0,4.080853903752773,0.0,0.0
60,60,60,496.7359390635851,1570.7234851721078,1563.46875814344,1582.52706710244,989206.561706543,1570.7234851721078_496.7359390635851_989206.561706543,1.4660780983540114,6.412334165187246,0.0,0.0
61,61,61,533.7612366958839,1577.4906036277057,1567.7321731224,1591.14788464449,950752.2099609376,1577.4906036277057_533.7612366958839_950752.2099609376,0.0,6.2846351532979,0.0,
64,64,64,437.7767285830382,1582.6090340635303,1572.9863181486,1589.0949331893898,618604.1008300781,1582.6090340635303_437.7767285830382_618604.1008300781,0.0,7.522036790075885,0.0,
66,66,66,398.2110515109701,1586.2163860997905,1572.9863181486,1600.94360605623,3833512.87109375,1586.2163860997905_398.2110515109701_3833512.87109375,2.426550695901436,11.790809798788892,0.0,0.0
67,67,67,489.7179200221384,1590.7848269264534,1579.70778063678,1603.3561910763,2830061.583984375,1590.7848269264534_489.7179200221384_2830061.583984375,3.0471701493962944,8.99090766502484,0.0,0.0
68,68,68,354.20847001266566,1581.841831378313,1567.7321731224,1611.90750662232,13101503.982421877,1581.841831378313_354.20847001266566_13101503.982421877,0.0,10.925708676596075,0.0,0.0
69,69,69,357.53253487242694,1591.9703074968193,1579.70778063678,1614.82945112133,2972986.919921875,1591.9703074968193_357.53253487242694_2972986.919921875,2.2960786868167755,6.262658021483344,0.0,0.0
72,72,72,422.9131842089125,1599.402669168005,1591.14788464449,1606.07379714396,757438.3857421875,1599.402669168005_422.9131842089125_757438.3857421875,0.0,6.522689149717324,0.0,
74,74,74,518.2116387908158,1605.1041496955297,1598.68895260239,1614.82945112133,1149211.4786376953,1605.1041496955297_518.2116387908158_1149211.4786376953,0.0,8.542368163947565,0.0,0.0
75,75,75,384.51831724666346,1602.822157728147,1577.29945472622,1622.88129416847,558159.7939453125,1602.822157728147_384.51831724666346_558159.7939453125,0.0,6.6193141184915465,0.0,0.0
76,76,76,452.2418350447497,1599.7085832724445,1593.56047109508,1608.93939415362,514382.73828125,1599.7085832724445_452.2418350447497_514382.73828125,0.0,5.5604757195395855,0.0,
78,78,78,392.5444883075487,1602.4038273168203,1591.14788464449,1625.54677668954,8402701.01196289,1602.4038273168203_392.5444883075487_8402701.01196289,3.059531708484943,10.466147951997396,0.0,
79,79,79,419.1935438430439,1599.9901925077877,1591.14788464449,1611.90750662232,1301094.10546875,1599.9901925077877_419.1935438430439_1301094.10546875,2.6206523344272803,7.636908708393891,0.0,0.0
81,81,81,588.315929862068,1602.9936007533888,1593.56047109508,1611.90750662232,1323701.212890625,1602.9936007533888_588.315929862068_1323701.212890625,0.0,7.808145471935003,0.0,0.0
82,82,82,385.91149412523765,1607.3293490864692,1587.09321121122,1667.40887204553,15857516.662597656,1607.3293490864692_385.91149412523765_15857516.662597656,1.1015208181607523,12.989820874594727,0.0,0.0
84,84,84,627.3191920218453,1604.0666202432526,1596.22891262913,1611.90750662232,752152.23828125,1604.0666202432526_627.3191920218453_752152.23828125,0.0,5.609265923521479,0.0,
85,85,85,365.1994226039344,1606.160981052468,1593.56047109508,1614.82945112133,876032.521484375,1606.160981052468_365.1994226039344_876032.521484375,0.0,6.055494769082659,1.671698761682413,
86,86,86,371.4828810771282,1599.3336478408946,1591.14788464449,1608.93939415362,548965.7622070312,1599.3336478408946_371.4828810771282_548965.7622070312,0.0,4.518985798049171,0.0,
87,87,87,377.5552811895728,1607.926302783096,1596.22891262913,1622.88129416847,2666616.5971679688,1607.926302783096_377.5552811895728_2666616.5971679688,2.862239473647949,9.84045980116373,0.0,
88,88,88,418.54828678730615,1603.1721356830535,1591.14788464449,1617.3445136919,4405253.62109375,1603.1721356830535_418.54828678730615_4405253.62109375,0.0,10.553764812918317,0.0,
89,89,89,509.28829212350007,1600.324175833268,1587.09321121122,1614.82945112133,1335779.435546875,1600.324175833268_509.28829212350007_1335779.435546875,2.279281498054977,8.517081147028582,0.0,0.0
90,90,90,525.7658262065561,1601.1585185021,1585.04129771139,1608.93939415362,642919.3095703125,1601.1585185021_525.7658262065561_642919.3095703125,0.0,4.562820404084937,0.0,0.0
91,91,91,544.2774778961308,1598.249681030287,1587.09321121122,1608.93939415362,1162822.244140625,1598.249681030287_544.2774778961308_1162822.244140625,0.0,8.941859116039268,0.0,0.0
92,92,92,639.813875799192,1603.677367763352,1596.22891262913,1614.82945112133,966859.8188476562,1603.677367763352_639.813875799192_966859.8188476562,0.0,10.522558155766072,0.0,
94,94,94,426.8784258911882,1604.5739969281935,1593.56047109508,1617.3445136919,4936212.19921875,1604.5739969281935_426.8784258911882_4936212.19921875,2.960074318536292,7.681014406020062,0.0,
95,95,95,388.555643536657,1607.7559512306009,1593.56047109508,1622.88129416847,4254046.510986328,1607.7559512306009_388.555643536657_4254046.510986328,3.3025372427456725,9.877571160954734,0.0,
96,96,96,487.2565320020249,1608.8628880983556,1603.3561910763,1625.54677668954,796052.0693359375,1608.8628880983556_487.2565320020249_796052.0693359375,0.0,9.038707861341482,1.2439063521001112,0.0
97,97,97,514.2981321748773,1610.3087557013575,1585.04129771139,1637.06395415211,1238297.2314453125,1610.3087557013575_514.2981321748773_1238297.2314453125,1.4280610296988876,9.276058966147804,0.0,0.0
100,100,100,473.2302320432168,1605.2173820730086,1596.22891262913,1619.90771321199,2285119.3159179688,1605.2173820730086_473.2302320432168_2285119.3159179688,0.0,9.291511623381629,0.0,
102,102,102,374.8528689967013,1611.0807723515647,1600.94360605623,1631.1240647211,1018971.038330078,1611.0807723515647_374.8528689967013_1018971.038330078,0.0,8.90182254693583,1.344826827709686,0.0
105,105,105,352.5365816603491,1615.7422252078638,1603.3561910763,1639.62639514353,2076235.3662109373,1615.7422252078638_352.5365816603491_2076235.3662109373,2.787947075387384,10.408715484625096,0.0,0.0
110,110,110,563.2761486608905,1625.5470642008322,1614.82945112133,1628.1580012216496,947379.0,1625.5470642008322_563.2761486608905_947379.0,0.0,5.93954446091397,0.0,0.0
112,112,112,452.2401164734159,1623.057928525015,1608.93939415362,1634.1445751561998,1588050.329925537,1623.057928525015_452.2401164734159_1588050.329925537,0.0,9.1140266975224,0.0,
113,113,113,535.7799236950758,1622.492382374527,1611.90750662232,1637.06395415211,2971830.7397460938,1622.492382374527_535.7799236950758_2971830.7397460938,0.0,8.974011165371904,0.0,
114,114,114,509.7513659830364,1619.4337854767382,1611.90750662232,1628.1580012216496,1479822.8359375,1619.4337854767382_509.7513659830364_1479822.8359375,0.0,5.007874914797505,0.0,0.0
115,115,115,584.2317758459121,1621.334233091145,1611.90750662232,1631.1240647211,1159981.7410888672,1621.334233091145_584.2317758459121_1159981.7410888672,1.8488910382637127,5.992410343683105,0.0,
116,116,116,386.8488098628866,1622.3326892664793,1611.90750662232,1637.06395415211,1332758.1845703125,1622.3326892664793_386.8488098628866_1332758.1845703125,0.0,9.734274066692034,0.0,0.0
117,117,117,395.9104183060591,1624.5672774319391,1614.82945112133,1646.25557557488,1053138.9333496094,1624.5672774319391_395.9104183060591_1053138.9333496094,0.9664056906948926,7.345554586292708,0.0,
118,118,118,531.7513114236187,1624.5294214055543,1614.82945112133,1637.06395415211,1202657.240234375,1624.5294214055543_531.7513114236187_1202657.240234375,2.2564766849491007,6.893337472417123,0.0,0.0
119,119,119,379.5479899745906,1624.5158880760482,1614.82945112133,1637.06395415211,706899.8842773438,1624.5158880760482_379.5479899745906_706899.8842773438,0.0,5.594857717255692,0.0,0.0
120,120,120,477.2119847895845,1628.1453928115052,1614.82945112133,1634.1445751561998,696763.3232421875,1628.1453928115052_477.2119847895845_696763.3232421875,0.0,7.583486209207967,0.0,
122,122,122,381.1642790789376,1628.4091168890436,1600.94360605623,1664.96825567628,2035766.9013671875,1628.4091168890436_381.1642790789376_2035766.9013671875,0.0,7.813701663003299,1.4979918650276451,0.0
123,123,123,360.16763426462035,1631.8659688741393,1619.90771321199,1647.75100616358,2912870.688964844,1631.8659688741393_360.16763426462035_2912870.688964844,0.0,7.030571076808498,0.0,0.0
124,124,124,539.7483765768961,1630.9064469375264,1619.90771321199,1646.25557557488,1027463.6589355468,1630.9064469375264_539.7483765768961_1027463.6589355468,0.0,8.505171475098239,0.0,
126,126,126,443.2250597117272,1629.5966774999597,1619.90771321199,1650.94630912686,1085443.711669922,1629.5966774999597_443.2250597117272_1085443.711669922,2.216208727065543,7.41296261468725,0.0,
128,128,128,417.5485559050323,1635.9188607620704,1622.88129416847,1662.08582309628,1824487.7133789065,1635.9188607620704_417.5485559050323_1824487.7133789065,0.0,7.167705120708527,0.0,0.0
131,131,131,550.2690643278293,1637.2730591040445,1628.1580012216496,1656.87122122194,873222.2456054688,1637.2730591040445_550.2690643278293_873222.2456054688,0.0,6.599809397179692,0.0,
